id_restaurant,label,food_type,city,review,geo_id
2207,yokohama cafe,cafe,san jose,2,129
2208,york's little cafe,cafe,san jose,2,129
2209,youngs cafeteria,cafe,san jose,2,129
2210,youngs cafeteria,cafe,san jose,2,129
2211,zitel cafeteria,cafe,san jose,2,129
2212,asante cafe,cafe,san leandro,2,131
2213,cafe europa,cafe,san leandro,2,131
2214,hot line coffee shop,cafe,san leandro,2,131
2215,kim & kathys curb cafe,cafe,san leandro,2,131
2216,levitz coffee shop,cafe,san leandro,2,131
2217,p i  cafe,cafe,san leandro,2,131
2218,pelton cafe,cafe,san leandro,2,131
2219,presco lite cafeteria,cafe,san leandro,2,131
2220,real rock club & cafe,cafe,san leandro,2,131
2221,ronakers coffee shop,cafe,san leandro,2,131
2222,royal cafe,cafe,san leandro,2,131
2223,sabino's coffee,cafe,san leandro,2,131
2224,salsa cafe,cafe,san leandro,2,131
2225,sues j cafe,cafe,san leandro,2,131
2226,sunrise cafe,cafe,san leandro,2,131
2227,suzies coffee shop,cafe,san leandro,2,131
2228,the cornerstone cafe,cafe,san leandro,3,131
2229,the cove cafe,cafe,san leandro,2,131
2230,anna's cafe,cafe,san lorenzo,2,132
2231,village cafe,cafe,san lorenzo,2,132
2232,san martin cafe,cafe,san martin,3.3,133
2233,ayla's cafe & grill,cafe,san mateo,2,134
2234,bayshore cafe,cafe,san mateo,2,134
2235,bovet road cafe,cafe,san mateo,2,134
2236,cafe for all seasons,cafe,san mateo,2,134
2237,ceresio cafe,cafe,san mateo,3,134
2238,clubhouse coffee shop,cafe,san mateo,2,134
2239,grinders cafe,cafe,san mateo,2,134
2240,happy cafe,cafe,san mateo,2,134
2241,michaels cafe,cafe,san mateo,2,134
2242,nini's coffee shop,cafe,san mateo,3.4,134
2243,phylicias finest cafe,cafe,san mateo,2,134
2244,rainbow coffee shop,cafe,san mateo,2,134
2245,sacred grounds coffee house,cafe,san mateo,2,134
2246,san mateo coffee shop and food,cafe,san mateo,2,134
2247,steve's coffee shop,cafe,san mateo,2,134
2248,sunflower coffee & tea,cafe,san mateo,2,134
2249,syntex a three cafeteria,cafe,san mateo,2,134
2250,the patio cafe,cafe,san mateo,2,134
2251,track side cafe,cafe,san mateo,2,134
2252,wall street cafe,cafe,san mateo,2,134
2253,yoon cafe,cafe,san mateo,2,134
2254,anna's cafe,cafe,san pablo,2,135
2255,bea my guest cafe,cafe,san pablo,2,135
2256,chris's coffee shop,cafe,san pablo,2,135
2257,san pablo family cafe,cafe,san pablo,2,135
2258,a street cafe,cafe,san ramon,2,137
2259,cafe de bordeaux,cafe,san ramon,2,137
2260,cafe violi,cafe,san ramon,2,137
2261,caffe orsini,cafe,san ramon,2,137
2262,danial cafe,cafe,san ramon,2,137
2263,expresso romano,cafe,san ramon,2,137
2264,a taste of java,cafe,santa clara,2,138
2265,advanced coffee service,cafe,santa clara,2,138
2266,cafe aroma,cafe,santa clara,2,138
2267,cafe aroma,cafe,santa clara,2,138
2268,de la cruz cafe,cafe,santa clara,2,138
2269,flames coffee shop of santa clara,cafe,santa clara,2.7,138
2270,genas espresso and shave ice,cafe,santa clara,2,138
2271,homestead cafe,cafe,santa clara,2,138
2272,kj's cafe a la carte,cafe,santa clara,2,138
2273,mimo's cafe santa clara,cafe,santa clara,2,138
2274,nick's cafe,cafe,santa clara,2,138
2275,old ironsides cafe,cafe,santa clara,2,138
2276,paradise coffee shop,cafe,santa clara,2,138
2277,regency cafe royale,cafe,santa clara,2,138
2278,santa clara cafe,cafe,santa clara,2,138
2279,the brown bag cafe,cafe,santa clara,2,138
2280,the kids cafe,cafe,santa clara,2,138
2281,the roasted coffee bean,cafe,santa clara,2,138
2282,titto cafe,cafe,santa clara,2,138
2283,aptos coffee roasting company,cafe,santa cruz,3,139
2284,asti cafe,cafe,santa cruz,2,139
2285,beach street cafe,cafe,santa cruz,2,139
2286,blacks beach cafe,cafe,santa cruz,2.3,139
2287,cafe bittersweet,cafe,rio del mar,3.6,118
2288,cafe brasil arts & crafts,cafe,santa cruz,2,139
2289,cafe coffeol,cafe,santa cruz,2,139
2290,cafe de palma,cafe,santa cruz,2.3,139
2291,cafe milano,cafe,santa cruz,2,139
2292,cafe pergolesi,cafe,santa cruz,2.8,139
2293,caffe bene,cafe,santa cruz,2,139
2294,caffe marciano,cafe,santa cruz,2,139
2295,georgianas cafe santa cruz,cafe,santa cruz,2,139
2296,harbor cafe,cafe,santa cruz,2,139
2297,jennifer's bakery cafe,cafe,santa cruz,2,139
2298,linda's seabreeze cafe,cafe,santa cruz,3.3,139
2299,malabar cafe,cafe,santa cruz,2.3,139
2300,mollie's country cafe,cafe,santa cruz,2,139
2301,oasis cafe,cafe,santa cruz,2,139
2302,paulas brooklyn coffee house,cafe,santa cruz,2,139
2303,sandys cafe,cafe,santa cruz,2,139
2304,saturn cafe,cafe,santa cruz,2.2,139
2305,sunnys cafe,cafe,santa cruz,2,139
2306,the cliff cafe,cafe,santa cruz,2,139
2307,the cooper st cafe,cafe,santa cruz,2,139
2308,altos cafeteria,cafe,saratoga,2,141
2309,french bread co cafe,cafe,saratoga,2,141
2310,cafe carlos,cafe,scotts valley,2,143
2311,rosies espresso bar cafe,cafe,scotts valley,2,143
2312,village book cafe,cafe,scotts valley,2,143
2313,sunrise coffee shop & restaurant,cafe,soquel,2,148
2314,breaktime cafe & deli,cafe,suisun city,2,151
2315,pioneer cafe,cafe,suisun city,2,151
2316,backstage cafe,cafe,sunnyvale,2,152
2317,cafe royale,cafe,sunnyvale,2,152
2318,cafe yokohama,cafe,sunnyvale,2,152
2319,caffe classico,cafe,sunnyvale,2,152
2320,coffee express,cafe,sunnyvale,2,152
2321,collegan cafeteria,cafe,sunnyvale,2,152
2322,f & b cafeteria,cafe,sunnyvale,2,152
2323,fei microwave cafeteria,cafe,sunnyvale,2,152
2324,gamibee cafeteria,cafe,sunnyvale,2,152
2325,gloria jean's coffee bean,cafe,sunnyvale,2,152
2326,honduras cafe,cafe,sunnyvale,2,152
2327,kathys cafeteria,cafe,sunnyvale,2,152
2328,mira mar pool hall & cafe,cafe,sunnyvale,2,152
2329,myungs cafeteria,cafe,sunnyvale,2,152
2330,starbucks coffee,cafe,sunnyvale,2,152
2331,suraj cafe,cafe,sunnyvale,2,152
2332,una's cafeteria,cafe,sunnyvale,2,152
2333,alison leungs cafeteria,cafe,union city,2,159
2334,baldies cafe,cafe,union city,3.3,159
2335,ed & alan drive in coffee shop,cafe,union city,2.3,159
2336,maxtor cafeteria,cafe,union city,2,159
2337,nec cafe,cafe,union city,2,159
2338,new haven un sch dist cafe fun,cafe,union city,2,159
2339,saul cafeteria,cafe,union city,2,159
2340,alex's deli cafe,cafe,vallejo,2,161
2341,alex's deli cafe,cafe,vallejo,2,161
2342,b & w cafe,cafe,vallejo,2,161
2343,canyon cafe,cafe,vallejo,2,161
2344,china cafe,cafe,vallejo,2,161
2345,circus cafe shop,cafe,vallejo,2,161
2346,city lights cafe,cafe,vallejo,2,161
2347,coffeeman,cafe,vallejo,2,161
2348,g & l cafe,cafe,vallejo,2,161
2349,highway 29 cafe,cafe,vallejo,2.7,161
2350,home cafe,cafe,vallejo,2,161
2351,hwy 37 cafe,cafe,vallejo,2,161
2352,nubians cafe soul,cafe,vallejo,2,161
2353,philippine village cafe,cafe,vallejo,2,161
2354,"sweet affair, a",cafe,walnut creek,2,163
2355,cafe dolce,cafe,walnut creek,2,163
2356,cafe panini,cafe,walnut creek,2,163
2357,eduardos cafe,cafe,walnut creek,2,163
2358,giacosa caffe,cafe,walnut creek,2,163
2359,gloria jeans coffee bean corp,cafe,walnut creek,2,163
2360,hanh truong cafe,cafe,walnut creek,2,163
2361,main street cafe,cafe,walnut creek,2,163
2362,our place cafe,cafe,walnut creek,2.7,163
2363,pacific plaza cafe,cafe,walnut creek,2,163
2364,park place cafe,cafe,walnut creek,2,163
2365,sunrise bistro,cafe,walnut creek,2.7,163
2366,sunrise cafe & bakery,cafe,walnut creek,2.3,163
2367,sunrise cafe & bakery,cafe,walnut creek,2.3,163
2368,sunshine cafeteria,cafe,walnut creek,2,163
2369,susans cafeteria,cafe,walnut creek,2,163
2370,theatre caffe,cafe,walnut creek,2,163
2371,amanda's cafe,cafe,watsonville,2,164
2372,bagel cafe,cafe,watsonville,2,164
2373,cafe petit maison,cafe,watsonville,2,164
2374,capi's coffee express,cafe,watsonville,2,164
2375,del monte cafe,cafe,watsonville,2,164
2376,el puentito cafe,cafe,watsonville,2,164
2377,ggmls cafe,cafe,watsonville,2,164
2378,los gatitos bar & cafe,cafe,watsonville,2,164
2379,the coffee shop,cafe,watsonville,2.3,164
2380,the nook cafe,cafe,watsonville,2,164
2381,the red apple cafe,cafe,watsonville,2.3,164
2382,cafe piazza,cafe,woodside,2,167
2383,cafe kinyon,cafe,yountville,2.7,168
2384,red rock partners/vintage cafe,cafe,yountville,2,168
2385,cafe classique,cafe,el granada,2.5,50
2386,cafe grace,cafe,berkeley,2,16
2387,muddy waters coffee house,cafe,san francisco,2.3,128
2388,just desserts,cafe,san francisco,2.2,128
2389,pete's cafe,cafe,san francisco,2.7,128
2390,joy of eating,cafe,vallejo,2.8,161
2391,cafe mocha's,cafe,danville,2.2,42
2392,sandy's cafe,cafe,danville,1.7,42
2393,starbucks coffee,cafe,danville,2,42
2394,the coffee zone,cafe,san francisco,2,128
2395,sport city cafe,cafe,san jose,2.7,129
2396,cafe louise,cafe,cotati,2,38
2397,cafe mediterranean,cafe,cotati,2,38
2398,quincys pub & cafe,cafe,cotati,2,38
2399,garden court cafe,cafe,glen ellen,2,61
2400,chariya reun thai cafe,cafe,mill valley,3,84
2401,cafe brix restaurant,cafe,napa,2.7,95
2402,garden cafe,cafe,napa,2,95
2403,hy 29 cafe,cafe,napa,2,95
2404,thai cafe,cafe,novato,2.7,97
2405,arms cafe,cafe,petaluma,2,108
2406,cafe public,cafe,petaluma,2,108
2407,jerome's cafe & grill,cafe,petaluma,3,108
2408,la famiglia deli cafe,cafe,petaluma,2.3,108
2409,lan mart cafe,cafe,petaluma,2,108
2410,markey's cafe & coffee house,cafe,petaluma,2,108
2411,mr. mom's cafe,cafe,petaluma,2,108
2412,mystic cafe & coffee house,cafe,petaluma,2,108
2413,park deli cafe,cafe,petaluma,2,108
2414,rocket cafe,cafe,petaluma,2,108
2415,sequoia terrace cafe,cafe,petaluma,2,108
2416,sola cafeteria,cafe,petaluma,2,108
2417,zoyas truck stop cafe,cafe,petaluma,2,108
2418,french quarter coffee company,cafe,rohnert park,2,121
2419,gourmet cafe,cafe,rohnert park,2,121
2420,little lita's coffee shop,cafe,rohnert park,2,121
2421,cafe italia ristorante,cafe,san rafael,2,136
2422,cafe ristorante italia,cafe,san rafael,2.3,136
2423,cafe villa basque restaurant & lounge,cafe,san rafael,2,136
2424,chinook restaurant & cafe,cafe,san rafael,3.2,136
2425,italia cafe ristorante,cafe,san rafael,2,136
2426,restaurant italia cafe,cafe,san rafael,2,136
2427,arrigonis delicatessen & cafe,cafe,santa rosa,2.7,140
2428,bleachers sports cafe,cafe,santa rosa,2,140
2429,cafe buon gusto,cafe,santa rosa,2,140
2430,cafe des croissants,cafe,santa rosa,2,140
2431,cafe des croissants,cafe,santa rosa,2,140
2432,cafe des croissants,cafe,santa rosa,2,140
2433,cafe europe,cafe,santa rosa,2.3,140
2434,cafe express,cafe,santa rosa,2,140
2435,cafe lolo,cafe,santa rosa,3.3,140
2436,cafe portofino,cafe,santa rosa,2.7,140
2437,cafe salsa,cafe,santa rosa,2,140
2438,cafe this,cafe,santa rosa,2,140
2439,caffe p,cafe,santa rosa,2,140
2440,california cafe deli,cafe,santa rosa,2,140
2441,carms cafe & deli,cafe,santa rosa,2,140
2442,cook book cafe,cafe,santa rosa,2,140
2443,dan's gold star cafeteria,cafe,santa rosa,2,140
2444,doe's country cafe,cafe,santa rosa,2,140
2445,east west cafe & restaurant,cafe,santa rosa,2,140
2446,everything yogurt & salad cafe,cafe,santa rosa,2,140
2447,for play cafe,cafe,santa rosa,2,140
2448,hot spot's cafe,cafe,santa rosa,2,140
2449,marbles cafe,cafe,santa rosa,2.3,140
2450,mission coffee shop,cafe,santa rosa,2,140
2451,northpoint cafe,cafe,santa rosa,2,140
2452,parkside cafe,cafe,santa rosa,2,140
2453,plaza cafe,cafe,santa rosa,2,140
2454,plaza cafe,cafe,santa rosa,2,140
2455,rooh'scafe salsa restaurants,cafe,santa rosa,2,140
2456,sam's for play cafe,cafe,santa rosa,2,140
2457,sonoma coffee company,cafe,santa rosa,2,140
2458,sonoma sun coffee,cafe,santa rosa,2,140
2459,sunrise cafe,cafe,santa rosa,2,140
2460,willowside cafe,cafe,santa rosa,2,140
2461,cafe tutti restaurant,cafe,sausalito,1.7,142
2462,caffe trieste restaurant,cafe,sausalito,2,142
2463,copperfield's books cafes sebastopol,cafe,sebastopol,2,145
2464,east west bakery cafe,cafe,sebastopol,2,145
2465,"gallery cafe, the",cafe,sebastopol,2,145
2466,ginger tree cafe,cafe,sebastopol,2,145
2467,gravenstein cafe,cafe,sebastopol,2,145
2468,happy panda cafe,cafe,sebastopol,2,145
2469,nancy's vegetarian cafe,cafe,sebastopol,2,145
2470,bear flag cafe,cafe,sonoma,3,146
2471,breakaway cafe,cafe,sonoma,2,146
2472,cafe at sonoma mission inn,cafe,sonoma,2,146
2473,feed store cafe & bakery the,cafe,sonoma,2,146
2474,ford's cafe,cafe,sonoma,2,146
2475,el tapatio cafe,cafe,suisun city,2,151
2476,heritage house cafe,cafe,vacaville,2,160
2477,gold star cafe,cafe,vallejo,2,161
2478,omega's stop & go cafe,cafe,vallejo,2,161
2479,pan's cafe,cafe,vallejo,2,161
2480,aroma espresso bar,cafe,san francisco,2,128
2481,balboa cafe restaurant,cafe,san francisco,1.7,128
2482,cafe salmagundi restaurant,cafe,san francisco,2,128
2483,caffe trieste restaurant,cafe,san francisco,2,128
2484,espresso bongo,cafe,san francisco,2,128
2485,espresso bongo,cafe,san francisco,2,128
2486,espresso bongo,cafe,san francisco,2,128
2487,espresso bongo,cafe,san francisco,2,128
2488,europa espresso,cafe,san francisco,2,128
2489,ice cream cafe the,cafe,san francisco,2,128
2490,le scoop espresso & frozen yog,cafe,san francisco,2,128
2491,mario's bohemian cigar store cafe,cafe,san francisco,2,128
2492,mario's bohemian cigar store cafe,cafe,san francisco,2.8,128
2493,narsai's cafe,cafe,san francisco,2,128
2494,ocean cafe restaurant,cafe,san francisco,2,128
2495,oh la la bakery cafes,cafe,san francisco,2,128
2496,on the go espresso,cafe,san francisco,2,128
2497,pazazz cafe restaurant,cafe,san francisco,2,128
2498,eagle cafe,cafe,san francisco,2.7,128
2499,plumpjack cafe,cafe,san francisco,3.8,128
2500,r cafe bar & restaurant,cafe,san francisco,2,128
2501,rancilio espresso & cappiccino,cafe,san francisco,2,128
2502,south park cafe,cafe,san francisco,2,128
2503,stars restaurant stars cafe,cafe,san francisco,2,128
2504,thai cafe,cafe,san francisco,3,128
2505,uncle gaylord's ice cream cafe,cafe,san francisco,2,128
2506,java jones,cafe,lafayette,2.5,73
2507,cafe classique,cafe,half moon bay,2.7,63
2508,lansdale station,cafe,san anselmo,2.7,125
2509,red rock caffe,cafe,mountain view,2,94
2510,le boulanger cafe bakery,cafe,los altos,2.8,76
2511,tour eiffel,cafe,los altos,2,76
2512,menlo java & juice bar,cafe,menlo park,2,83
2513,la boulanger,cafe,menlo park,3,83
2514,menlo cafe,cafe,menlo park,2,83
2515,carmen's coffee shop,cafe,redwood city,2,116
2516,peet's coffee & tea,cafe,palo alto,2,105
2517,tea time,cafe,palo alto,2.7,105
2518,cool water cafe,cafe,la honda,2,72
2519,peet's coffee & tea,cafe,berkeley,3.2,16
2520,little paris,cafe,san francisco,2,128
2521,little house coffe shop,cafe,san francisco,2,128
2522,douce france,cafe,palo alto,3.3,105
2523,douce france,cafe,palo alto,2,105
2524,"bean scene, the",cafe,sunnyvale,2,152
2525,chacho,cafe,san jose,2,129
2526,cafe cheneville,cafe,oakland,2.7,98
2527,caffe 817,cafe,oakland,2,98
2528,la towr eiffel,cafe,berkeley,2,16
2529,au coquelet cafe,cafe,berkeley,2.3,16
2530,berkeley espresso,cafe,berkeley,2,16
2531,cafe europa,cafe,berkeley,2,16
2532,moose's,cafe,san francisco,3.2,128
2533,ken's cafe,cafe,berkeley,2,16
2534,drink drink drink,cafe,berkeley,2,16
2535,happy belly deli & cafe,cafe,oakland,2.7,98
2536,southgate cafe,cafe,daly city,2.7,41
2537,cafe mario,cafe,san francisco,2.7,128
2538,our court cafe,cafe,san francisco,2,128
2539,village cafe,cafe,san francisco,2,128
2540,cheers cafe,cafe,san francisco,2,128
2541,cafe riggio,cafe,san francisco,2.8,128
2542,baji's down the street cafe,cafe,mountain view,2.3,94
2543,odyssia,cafe,berkeley,3.3,16
2544,healdsburg coffee company,cafe,healdsburg,3,65
2545,cafe cruz rosticceria & bar,cafe,soquel,3.3,148
2546,galley cafe,cafe,richmond,2,117
2547,toasties,cafe,pacific grove,2.8,103
2548,zuni cafe,cafe,san francisco,3.8,128
2549,north hill cafe,cafe,brisbane,2.7,22
2550,pinole creek cafe,cafe,pinole,2.7,110
2551,cove cafe,cafe,san francisco,2.3,128
2552,blue rock shoot,cafe,saratoga,2.3,141
2553,cafe pacifica,cafe,san francisco,2.7,128
2554,universal cafe,cafe,san francisco,2.7,128
2555,dean's beans,cafe,san leandro,2.7,131
2556,universal cafe,cafe,milpitas,2.3,86
2557,printers inc. bookstore/cafe,cafe,mountain view,2.3,94
2558,tom foolery saloon,cajun,napa,3,95
2559,tj's gingerbread house,cajun,oakland,3.3,98
2560,floogie's swamp cafe,cajun,san francisco,3.4,128
2561,just for you bakery & cafe,cajun,san francisco,2,128
2562,memphis minnies,cajun,santa cruz,2.7,139
2563,olas cajun carib afr rst nghtc,cajun,sunnyvale,2,152
2564,b j's new orleans style,cajun,union city,2,159
2565,creo la.,cajun,san carlos,3.9,127
2566,bar restaurant the quarterdeck,cajun,san francisco,2.7,128
2567,bar restaurant the quarterdeck,cajun,san francisco,2.7,128
2568,jack hunter's smokehouse,cajun,calistoga,2,25
2569,jessie's,cajun,san francisco,2.3,128
2570,liberty cafe,california,san francisco,3,128
2571,fresco,california,palo alto,2.6,105
2572,restaurant sent sovi,california,saratoga,4.2,141
2573,rubicon,california,san francisco,3.3,128
2574,palomino,california,san francisco,2.7,128
2575,moraga country club restaurant,california,moraga,2.3,90
2576,moraga country club restaurant,california,moraga,2.3,90
2577,max's opera cafe,california,palo alto,3.1,105
2578,sent sovi,california,saratoga,3.8,141
2579,the dining room at the ritz carlton,california,san francisco,4.5,128
2580,auberge du soleil,california,rutherford,2.7,122
2581,quail lodge,california,carmel,3,28
2582,the generals daughter,california,sonoma,3,146
2583,harvey's,california,san francisco,2.8,128
2584,cafe home cooking,california,davenport,2.7,43
2585,zza's trattoria,california,oakland,2.8,98
2586,the slow club,california,san francisco,2.3,128
2587,house,california,san francisco,2.7,128
2588,the frog and the peach,california,mill valley,3,84
2589,evans american gourmet cafe (evans),california,south lake tahoe,3.3,149
2590,checkers,california,calistoga,2,25
2591,edgewood tahoe,california,south lake tahoe,3,149
2592,columbia city hotel restaurant,california,columbia,2.3,35
2593,"flying saucer, the",california,san francisco,3.7,128
2594,globe,california,san francisco,2.5,128
2595,cafe select,california,kensington,2.3,70
2596,lalime's cafe,california,berkeley,3.6,16
2597,2223,california,san francisco,3.6,128
2598,mabel's,californian,benicia,3.1,15
2599,chez panisse,californian,berkeley,4.4,16
2600,pearls cafe,californian,fremont,4.1,59
2601,wente bros sparkling cellars,californian,livermore,4,75
2602,pedro's,californian,los gatos,2.7,77
2603,flea st. cafe,californian,menlo park,3.7,83
2604,california cafe,californian,palo alto,3.2,105
2605,pasta villa cafe,californian,pleasanton,3,113
2606,cafe majestic,californian,san francisco,2.3,128
2607,caffe freddy's,californian,san francisco,2.3,128
2608,one market,californian,san francisco,2.3,128
2609,pauli's cafe,californian,san francisco,2,128
2610,rumpus,californian,san francisco,3.6,128
2611,the flying saucer,californian,san francisco,3.7,128
2612,val21,californian,san francisco,3.5,128
2613,woodward's garden,californian,san francisco,3.3,128
2614,california pizza kitchen,californian,san mateo,2.9,134
2615,le-mouton noir,californian,saratoga,3.9,141
2616,avatar's,californian,sausalito,3.7,142
2617,rico's place,californian,san carlos,2.7,127
2618,sam's el toreador,californian,san francisco,2,128
2619,postrio,californian,san francisco,3.4,128
2620,faultline brewing company,californian,sunnyvale,2.8,152
2621,lulu,californian,san francisco,2.9,128
2622,vertigo,californian,san francisco,3.1,128
2623,mountain house,californian,woodside,3,167
2624,pasta cafe,californian,pleasanton,3,113
2625,sport city cafe,californian,san jose,2.7,129
2626,firefly,californian,san francisco,3.3,128
2627,sierra mar,californian,big sur,3.3,18
2628,napa valley grille,californian,yountville,3.6,168
2629,sticks,californian,santa clara,3,138
2630,coleman still,californian,santa clara,1.7,138
2631,lark creek inn,californian,larkspur,3.8,74
2632,campton place,californian,san francisco,3.3,128
2633,portola park,californian,portola valley,3,115
2634,buckley lodge,californian,kenwood,3.3,71
2635,hornblower dining yachts,californian,berkeley,3.3,16
2636,timber cove inn,californian,jenner,3,69
2637,speckman's of calistoga,californian,calistoga,2,25
2638,spiedo,californian,san mateo,2.8,134
2639,ricks,californian,san francisco,3,128
2640,sinfuki,californian,san jose,2.7,129
2641,tarpy's roadhouse,californian,monterey,3.4,89
2642,rio grill,californian,carmel,2.7,28
2643,ventana inn big sur,californian,big sur,2.7,18
2644,ventana inn big sur,californian,big sur,2.7,18
2645,post ranch inn,californian,big sur,2.3,18
2646,confetti,californian,pleasant hill,3,112
2647,ricks,californian,san francisco,2.7,128
2648,mountain home inn,californian,mill valley,3.3,84
2649,pinot blanc,californian,saint helena,2.7,123
2650,natty bumppo's,californian,danville,2.3,42
2651,left bank,californian,larkspur,2.7,74
2652,cafe kati,californian,san francisco,2.7,128
2653,brix,californian,yountville,3.4,168
2654,11 ristorante,californian,san francisco,2.3,128
2655,californis cafe,californian,san jose,3.5,129
2656,ravenous cafe,californian,healdsburg,3,65
2657,bighorn grill,californian,san ramon,3,137
2658,nightshade (formerly ruby's),californian,san francisco,3.5,128
2659,lakeside cafe,californian,san francisco,2,128
2660,cafe home cooking,californian,davenport,2.7,43
2661,blue sky cafe,californian,mountain view,3,94
2662,patrick david's,californian,danville,2.5,42
2663,pacific's edge,californian,carmel,3,28
2664,montrio,californian,monterey,3,89
2665,cafe akimbo,californian,san francisco,3,128
2666,42 degrees,californian,san francisco,2.3,128
2667,essex supper club,californian,san francisco,2,128
2668,quetzal,californian,san francisco,3,128
2669,coconut grove,californian,san francisco,3.3,128
2670,cafe rouge,californian,berkeley,3,16
2671,l'arbrea de la vie (tree of life),californian,mountain view,3,94
2672,canyon view restaurant,californian,san ramon,3.3,137
2673,gibson,californian,san mateo,2.6,134
2674,caprices restaurant & cafe,californian,burlingame,2.7,23
2675,plumpjack cafe,californian,san francisco,3.8,128
2676,peregrine,californian,san francisco,2.7,128
2677,peregrine,californian/nouvelle,san francisco,2.7,128
2678,the cambodiana's,cambodian,berkeley,3.2,16
2679,battambang restaurant,cambodian,oakland,2.8,98
2680,angkor palace,cambodian,san francisco,3,128
2681,angkor wat,cambodian,san francisco,2.5,128
2682,chez sovan,cambodian,campbell,3.4,26
2683,cambodian restaurant angkor wa,cambodian,san francisco,2,128
2684,cambodian restaurant phnom pen,cambodian,san francisco,2.7,128
2685,new pnomh-penh,cambodian,berkeley,2.7,16
2686,angkor borei,cambodian,san francisco,2.7,128
2687,caribbean spice,caribbean,berkeley,2.5,16
2688,caribbean gardens nghtclub & restaurant,caribbean,burlingame,3.5,23
2689,kathleen's doyle st cafe,caribbean,emeryville,2,52
2690,mango cafe,caribbean,palo alto,3.4,105
2691,la bamba caribbean restaurant old,caribbean,saratoga,2,141
2692,caribbean jose's,caribbean,palo alto,2.3,105
2693,caribbean zone,caribbean,san francisco,2.5,128
2694,chicken! chicken!,caribbean,burlingame,2.8,23
2695,judy's catering company,catering,alameda,2,1
2696,martinelli's full serv caterin,catering,alameda,2,1
2697,courtyard catering company,catering,alamo,2.3,2
2698,thymewise catering company,catering,albany,2,3
2699,divine catering,catering,atherton,2,10
2700,janet coulston catering,catering,belmont,2,12
2701,private catering,catering,belmont,2,12
2702,a b m catering,catering,berkeley,2,16
2703,chestnut tree catering,catering,berkeley,3,16
2704,rockin roll catering co  deli,catering,berkeley,2,16
2705,trumpetvine catering inc,catering,berkeley,2,16
2706,club catering,catering,burlingame,2,23
2707,edoardo's cuising & catering,catering,burlingame,2,23
2708,starr caterers,catering,calistoga,2,25
2709,catering by george,catering,campbell,2,26
2710,ms moe's catering,catering,castro valley,2,29
2711,prof bartending serv catrng,catering,castro valley,2,29
2712,antonio's catering,catering,concord,2,36
2713,jenny & linda catering,catering,concord,2,36
2714,tudor catering,catering,concord,2,36
2715,villanova caterers,catering,concord,2,36
2716,gagnon catoring unlimited,catering,danville,2,42
2717,dimples & company catering,catering,east palo alto,2,48
2718,marujas international catering,catering,el cerrito,2,49
2719,new moon catering,catering,el granada,2,50
2720,dorotheas catering,catering,el sobrante,2,51
2721,heavenly cafe & catering,catering,felton,2,54
2722,judy benton's catering,catering,foster city,2,57
2723,cloud 9 catering,catering,fremont,2,59
2724,marios gourment catering,catering,fremont,2,59
2725,whos your caterer?,catering,fremont,2,59
2726,richard bozzo catering,catering,gilroy,2,60
2727,special event catering & prty,catering,half moon bay,2,63
2728,catered affairs unlimited,catering,hayward,2,64
2729,sunny's catering,catering,hayward,2,64
2730,swiss catering and cafe,catering,hayward,2,64
2731,t & t catering,catering,hayward,2,64
2732,fine touch catering,catering,hercules,2,66
2733,glass onion catering,catering,hercules,2,66
2734,falcone catering,catering,hollister,2,67
2735,catering by sharon,catering,livermore,2,75
2736,catering with class,catering,livermore,2,75
2737,cafe gourmet & catering compan,catering,los altos,2,76
2738,mac's tea room & catering,catering,los altos,2.2,76
2739,b & n creative catering,catering,los gatos,2,77
2740,la bonne vie fine catering,catering,los gatos,3,77
2741,melody catering,catering,los gatos,2,77
2742,something special catering,catering,los gatos,2,77
2743,as you like it gourmet caterin,catering,martinez,2,82
2744,catering by ollie,catering,menlo park,2,83
2745,continental caterers,catering,menlo park,2,83
2746,aloha caterers,catering,milpitas,2,86
2747,bay area chefs catering,catering,milpitas,2,86
2748,k & t catering,catering,milpitas,2,86
2749,mr c's catering,catering,milpitas,2,86
2750,nikkis catering,catering,milpitas,2,86
2751,catering by dana,catering,mountain view,3,94
2752,cornucopia catering services,catering,mountain view,2,94
2753,something special catering,catering,mountain view,2,94
2754,splendid feast catering,catering,mountain view,2,94
2755,five star catering,catering,napa,2,95
2756,all season's catering,catering,oakland,2,98
2757,alzoshs katering koncepts,catering,oakland,2,98
2758,avalon catering,catering,oakland,2,98
2759,babineaux catering,catering,oakland,2,98
2760,california catering,catering,oakland,2,98
2761,catered productions,catering,oakland,2,98
2762,catering with a caribbean flai,catering,oakland,2,98
2763,cornucopian cattering,catering,oakland,2,98
2764,custom catering,catering,oakland,2,98
2765,ellen yohai catering,catering,oakland,2,98
2766,executive catering,catering,oakland,2,98
2767,fabulous catering,catering,oakland,2,98
2768,matiers catering,catering,oakland,2,98
2769,matthew gipson catering,catering,oakland,2,98
2770,mc donough's catering,catering,oakland,2,98
2771,miss m's baked goods/catering,catering,oakland,2,98
2772,nealson & brooks catering,catering,oakland,2,98
2773,olsen catering,catering,oakland,2,98
2774,patrick catering network,catering,oakland,2,98
2775,pride catering,catering,oakland,2,98
2776,richard's catering,catering,oakland,2,98
2777,savoy consummate catering,catering,oakland,2,98
2778,shelby catering,catering,oakland,2,98
2779,top hat catering,catering,oakland,2,98
