user_id,locale,birthyear,gender,joinedAt,location,timezone
171842881,id_ID,1994.0,male,374864,Medan  Indonesia,420.0
3098511794,id_ID,1994.0,male,375366,Medan  Indonesia,420.0
3118355226,id_ID,1991.0,male,375349,Yogyakarta,420.0
1612038297,en_US,1979.0,male,376117,Los Angeles  CA,-480.0
185422302,id_ID,1995.0,male,375557,Yogyakarta,420.0
4136285322,en_US,1995.0,female,375379,Centre de Flacq  Mauritius,240.0
564641393,id_ID,1995.0,male,375445,Medan  Indonesia,420.0
3091527231,id_ID,1980.0,female,375245,Medan  Indonesia,420.0
1625530935,en_US,1985.0,female,375452,Philadelphia  Pennsylvania,-300.0
2127416756,id_ID,1991.0,male,375429,Pematangsiantar,-420.0
2495407859,es_ES,1976.0,female,375474,Santo Domingo  Dominican Republic,-240.0
4075574010,id_ID,1992.0,male,375833,Depok Dua Timur  Jawa Barat  Indonesia,420.0
1304554072,en_US,1994.0,female,374712,Hacienda Heights  California,-420.0
2441936878,en_US,1992.0,male,374804,Los Angeles  California,-480.0
2701755218,en_US,1984.0,male,375448,Delhi  07,330.0
2203000569,id_ID,1989.0,male,375457,Jogjakarta  Indonesia,420.0
3622262372,id_ID,1994.0,female,374722,Medan  Indonesia,420.0
4247824186,id_ID,1995.0,male,374799,Medan  Indonesia,-420.0
3617843828,en_GB,1990.0,male,375460,Phnom Pen  Phnum Penh  Cambodia,420.0
1296420014,id_ID,1998.0,female,374858,Jakarta  04,420.0
3654861045,id_ID,1991.0,female,375131,Medan  Indonesia,420.0
2659357596,id_ID,1995.0,female,374623,Medan  Indonesia,420.0
246547106,jv_ID,1990.0,male,375543,Djokja  Yogyakarta  Indonesia,420.0
1164338332,id_ID,1995.0,female,375915,Bantoel  Yogyakarta  Indonesia,
143093592,ru_RU,1989.0,male,375260,Kyiv  Ukraine,180.0
2162823560,en_US,1992.0,male,376118,Lahore  04,300.0
3843287866,id_ID,1993.0,male,374764,Medan  Indonesia,420.0
1369743769,id_ID,1994.0,female,375327,Yogyakarta,420.0
1301945337,en_US,1993.0,male,375448,Phnom Pen  Phnum Penh  Cambodia,420.0
4133514703,id_ID,1992.0,male,374719,Medan  Indonesia,420.0
1421630185,en_US,1986.0,male,375436,Phnom Penh,420.0
661151794,en_US,1989.0,male,374235,,-480.0
3276463946,id_ID,1991.0,male,374832,Medan  Indonesia,420.0
3670434254,en_US,1995.0,female,375446,Phnom Penh,420.0
528218683,en_GB,1979.0,male,375447,Phnom Penh  11,420.0
1127657981,en_US,1988.0,male,375556,Haveli  Punjab  Pakistan,300.0
1522287705,es_ES,1969.0,female,375480,Santo Domingo  05,480.0
3922819697,id_ID,1989.0,male,374698,Jakarta  Indonesia,420.0
568409249,id_ID,1998.0,female,374749,Medan  Indonesia,270.0
3084096535,es_ES,1997.0,female,375373,Santo Domingo  Dominican Republic,-360.0
3894667987,en_US,1993.0,female,375464,Trou Aux Biches  Pamplemousses  Mauritius,240.0
479907067,en_US,1940.0,female,375334,San Francisco  California,-480.0
2381922770,en_US,1980.0,female,374802,San Francisco  California,-480.0
3833491880,id_ID,1993.0,female,374717,Medan  Indonesia,420.0
265682801,id_ID,1990.0,male,375396,Manila  Philippines,420.0
3981819420,id_ID,1995.0,male,375446,Pekanbaru,420.0
3616798795,en_US,1985.0,female,375215,Los Angeles  California,-480.0
23170479,id_ID,1995.0,male,374718,Medan  Indonesia,420.0
82923911,en_US,1988.0,female,375396,Yogyakarta,420.0
3427263623,id_ID,1996.0,male,375421,Jombang  Jawa Timur  Indonesia,420.0
3167658465,id_ID,1995.0,male,374524,Medan  Indonesia,420.0
1531475209,id_ID,1991.0,female,375335,Surabaya  08,420.0
1090447281,en_US,1984.0,female,374606,New Haven  Connecticut,-420.0
1895679477,fr_FR,1994.0,female,375756,Moka  Mauritius,240.0
873272013,id_ID,1990.0,female,374984,Medan  Indonesia,420.0
98054194,id_ID,1991.0,female,375388,Yogyakarta,420.0
2789880308,en_US,1992.0,male,375382,Surabaya,420.0
770526360,en_US,1994.0,female,375479,Phnom Penh,420.0
3504868122,id_ID,1992.0,female,375277,Palembang  Indonesia,420.0
792037916,id_ID,1994.0,male,374722,Takengon  Aceh  Indonesia,420.0
2957852218,en_US,1985.0,male,375429,Los Angeles  CA,-480.0
931677473,id_ID,1993.0,male,376084,Los Angeles  California,420.0
2643058163,ko_KR,1987.0,female,375749,Phnom Pen  Phnum Penh  Cambodia,420.0
1804164018,en_GB,1997.0,female,375475,Quatre Bornes  17,240.0
2703461171,en_US,1992.0,male,375879,Phnom Penh,420.0
1566021834,es_ES,1996.0,female,375666,Santo Domingo  Dominican Republic,300.0
2884249863,id_ID,1998.0,male,374746,Medan  Indonesia,420.0
3365642090,es_LA,1994.0,male,375460,Santo Domingo  Dominican Republic,-120.0
728332848,en_US,1989.0,male,374300,,-420.0
2205536033,en_US,1998.0,female,374951,Pacoima  CA,-480.0
3338812734,en_US,1991.0,female,375055,Los Angeles  California,-420.0
2842187594,en_US,1981.0,female,375490,Phnom Penh  11,420.0
1075504486,es_ES,1997.0,male,375429,Santo Domingo  Dominican Republic,-240.0
4275037038,id_ID,1985.0,male,374762,Medan  Indonesia,420.0
193113796,ru_RU,1990.0,male,374327,New Kingston  Saint Andrew  Jamaica,-240.0
2456225582,en_GB,1984.0,female,375862,Toronto  Ontario,-270.0
2590409583,en_US,1989.0,male,375411,Jakarta  Indonesia,420.0
3505202339,id_ID,1997.0,female,374670,Medan  26,420.0
2791418962,es_LA,1997.0,female,375431,Santo Domingo  05,-240.0
3044183470,id_ID,1994.0,male,375747,Bekasi,420.0
1668862262,id_ID,1977.0,male,375488,Djokja  Yogyakarta  Indonesia,420.0
431015679,id_ID,1990.0,male,374803,Medan  Indonesia,420.0
2954668845,en_US,1987.0,female,375339,  ,480.0
2584536356,en_US,1992.0,female,375306,London  ON,-300.0
1821733300,id_ID,1982.0,female,374816,Medan  Indonesia,420.0
3165928866,en_US,1990.0,female,374835,Medan  Indonesia,420.0
666534021,en_US,1990.0,female,374584,Waterbury  Connecticut,-300.0
3427056824,en_GB,1992.0,female,375447,Yogyakarta,420.0
2473747678,id_ID,1994.0,male,375685,Medan  Indonesia,420.0
1018886228,id_ID,1995.0,female,375126,Medan  Indonesia,420.0
3898478698,id_ID,1994.0,male,374896,Medan  Indonesia,420.0
996222490,ar_AR,1993.0,male,374772,  ,180.0
2444212053,es_ES,1997.0,female,375380,Santo Domingo  Dominican Republic,-240.0
2630238456,en_US,1996.0,female,375481,Phnom Penh,-480.0
2571348801,en_US,1996.0,male,375484,Phnom Penh,420.0
1966851184,en_US,1980.0,male,375322,Islamabad  Pakistan,300.0
2467980416,en_US,1993.0,male,374852,Medan  Indonesia,420.0
1091746693,id_ID,1994.0,male,374789,Medan  Indonesia,420.0
2962659545,en_US,1993.0,female,375587,  ,420.0
3338007773,id_ID,1990.0,male,375571,Bantoel  Yogyakarta  Indonesia,420.0
2312878118,id_ID,1997.0,female,374742,Medan  Indonesia,420.0
2285462405,en_US,1993.0,male,375462,Phnom Penh,420.0
3474900298,en_GB,1989.0,male,374533,Ottawa  Ontario,-240.0
1615303306,id_ID,1994.0,male,374642,Medan  Indonesia,420.0
677234912,en_US,1989.0,female,374660,Venice  California,-420.0
2609061039,en_US,1994.0,male,375540,Phnom Penh  11,420.0
1917038415,ar_AR,1987.0,male,375353,  ,180.0
3391264132,en_US,1991.0,male,375458,Phnom Penh,420.0
1507678209,en_US,,male,370990,,-240.0
3388914512,en_US,1980.0,male,372148,,-240.0
3043278753,id_ID,1996.0,female,374749,Medan  Indonesia,420.0
914476369,en_US,1989.0,male,375841,Phnom Penh,420.0
460608021,en_US,,male,371016,,-300.0
2971846635,en_US,1993.0,female,374610,New Haven  Connecticut,-300.0
1339643555,id_ID,1991.0,female,375373,Jakarta  04,420.0
2248506579,en_US,1988.0,female,375461,Yogyakarta,420.0
2291885035,id_ID,1996.0,female,375366,Medan  Indonesia,420.0
3193697919,id_ID,1990.0,male,375489,Semarang  Indonesia,420.0
481236042,en_US,1982.0,male,374566,San Francisco  California,-480.0
1923507186,en_US,1997.0,male,375438,,240.0
605378672,id_ID,1988.0,male,375448,Yogyakarta,420.0
2243396544,en_GB,1978.0,male,374607,Toronto  Ontario,-300.0
2626409021,en_US,1971.0,male,373980,,-300.0
612098420,en_US,1981.0,male,371284,,-240.0
3404441712,en_US,1995.0,female,375490,Phnom Penh,420.0
3594731327,id_ID,1991.0,male,375474,Yogyakarta,-300.0
38974975,id_ID,1998.0,female,374775,Medan  Indonesia,660.0
1625116475,ka_GE,1974.0,female,375654,Tbilisi  Georgia,240.0
1134784132,id_ID,1988.0,male,374579,Medan  Indonesia,420.0
3903823612,id_ID,1992.0,female,374863,Jakarta  Indonesia,420.0
3157328676,id_ID,1992.0,female,375377,Yogyakarta,450.0
3657701087,en_US,1980.0,male,375167,Lakewood  California,-420.0
2319889082,id_ID,1994.0,male,375124,Medan  Indonesia,420.0
2844491503,en_US,1988.0,male,375512,  ,210.0
3348417635,id_ID,1997.0,female,374765,Medan  Indonesia,420.0
3326031604,en_US,1989.0,male,375455,Phnom Penh  11,420.0
2766172404,id_ID,1990.0,male,374580,Medan  Indonesia,600.0
2936324533,en_US,1981.0,female,372193,,-240.0
2343762978,id_ID,1994.0,male,375465,Tanjungbalai  Sumatera Utara  Indonesia,420.0
2677559053,id_ID,1998.0,female,374820,Medan  26,420.0
2928822295,en_US,1988.0,male,375372,Flacq  Flacq  Mauritius,240.0
916547437,en_US,1987.0,male,375488,undefined  undefined,-300.0
3052191172,id_ID,1996.0,male,375347,Kota  Riau  Indonesia,-570.0
3527940337,id_ID,1995.0,female,375439,Kuala Lumpur  Malaysia,420.0
1703562892,es_ES,1994.0,female,375379,Santo Domingo  Dominican Republic,-180.0
395305791,en_US,1975.0,female,375312,Los Angeles  California,-480.0
2862718608,en_US,1987.0,male,375375,  ,300.0
2212919969,id_ID,1994.0,male,374789,Medan  Indonesia,420.0
469837401,en_US,1989.0,female,375140,San Jose  California,-480.0
441391794,en_US,1988.0,female,375488,Phnom Penh,420.0
4135589149,id_ID,1992.0,female,375001,Medan  Indonesia,420.0
1467007408,en_US,1993.0,male,375329,Jokjakarta  Yogyakarta  Indonesia,540.0
651240040,id_ID,1991.0,male,375310,Padangsidimpuan  Sumatera Utara  Indonesia,420.0
3300092451,en_US,1992.0,male,374845,Medan  Indonesia,420.0
3963277827,en_US,1992.0,male,375660,Los Angeles  California,60.0
3697489067,id_ID,1993.0,male,374967,Medan  Indonesia,420.0
3350047181,en_US,1984.0,male,376158,Irvine  California,-480.0
3176074542,en_US,1993.0,female,374118,,-420.0
555384690,en_US,1986.0,female,375289,San Francisco  California,-480.0
2315042356,en_US,1984.0,male,376287,Manila  Philippines,-480.0
715159059,id_ID,1993.0,female,374815,Medan  Indonesia,420.0
3724535659,en_US,1994.0,female,375470,Phnom Penh,420.0
3148555709,id_ID,1997.0,male,374629,Medan  Indonesia,420.0
1160667975,en_US,1991.0,male,375489,Phnom Pen  Phnum Penh  Cambodia,420.0
4246010516,id_ID,1997.0,male,374958,Medan  Indonesia,390.0
2199467633,en_GB,1994.0,male,375441,Phnom Penh,420.0
2501052021,id_ID,1998.0,female,374749,Bekasi,420.0
1346837558,pt_BR,1994.0,female,374738,Cachoeirinha,-180.0
4024104633,en_US,1983.0,male,375491,Redondo Beach  California,-300.0
1073821707,id_ID,1995.0,male,374655,Medan  Indonesia,420.0
3360609244,en_US,1992.0,male,374854,London  Ontario,-300.0
965181412,zh_CN,1988.0,female,375752,Stanford  California,-480.0
681315287,en_US,1992.0,male,374586,Shelton  Connecticut,-240.0
2890467561,id_ID,1989.0,male,374802,Medan  Indonesia,420.0
1541756008,id_ID,1991.0,female,375133,DKI Jakarta,420.0
166685992,id_ID,1991.0,male,375396,Yogyakarta,420.0
72298333,en_US,1990.0,male,375462,Phnom Penh,420.0
2278013791,en_US,1994.0,male,375660,American Canyon  California,60.0
320000323,en_US,1991.0,male,373061,,270.0
3005728385,en_US,1968.0,female,376132,Dallas  Texas,-360.0
3956190115,id_ID,1995.0,male,375727,Jakarta  Indonesia,420.0
2856937853,id_ID,1992.0,male,375482,Medan  Indonesia,420.0
3970825989,ar_AR,1986.0,male,376071,  ,270.0
3053992683,en_US,1981.0,male,375896,Hayward  CA,-480.0
934187073,en_US,1985.0,male,375659,Los Angeles  CA,-480.0
2858760089,en_US,1980.0,male,375193,Los Angeles  California,-480.0
4156731925,id_ID,1989.0,male,375182,Medan  Indonesia,420.0
2768250886,fr_FR,1997.0,male,375443,Casablanca  45,60.0
2963121670,id_ID,1986.0,male,375387,Yogyakarta,420.0
2490559498,en_US,1974.0,male,374666,Milton  Ontario,-300.0
2995967526,es_LA,1942.0,male,374569,Caracas  Venezuela,-240.0
1873687001,en_US,1995.0,male,375461,Phnom Penh  11,420.0
3945099542,en_GB,1994.0,male,376151,Los Angeles  California,-480.0
2062768867,es_LA,1994.0,female,375549,Cruce De Guayacanes  Valverde  Dominican Republic,480.0
630652349,en_PI,1996.0,male,376165,Battamban  Batdambang  Cambodia,150.0
3389773360,id_ID,1998.0,male,374886,Medan  Indonesia,420.0
272165392,id_ID,1993.0,male,375398,Pekanbaru,420.0
4285564534,id_ID,1995.0,male,374808,Bekasi,420.0
2463413235,en_US,1993.0,male,374759,Los Angeles  California,-510.0
28806872,id_ID,1995.0,male,375543,Yogyakarta,420.0
1747573617,id_ID,1994.0,male,374695,Medan  Indonesia,420.0
4055395044,id_ID,1992.0,male,374837,Madrid  Spain,420.0
2090888096,es_ES,1990.0,female,375475,Santo Domingo  Dominican Republic,-300.0
4108811510,en_US,1989.0,male,375462,Phnom Penh,510.0
2153152806,id_ID,1996.0,female,375150,Medan  Indonesia,420.0
2378571713,en_US,1993.0,female,375976,Pailles Village  Moka  Mauritius,240.0
1037260580,en_US,1993.0,male,375486,Phnom Penh,420.0
1104375072,en_US,1986.0,female,375904,Toronto  Ontario,-300.0
3676872343,es_ES,1993.0,male,375454,Santo Domingo  Dominican Republic,-240.0
608372256,id_ID,1994.0,female,374763,Medan  Indonesia,420.0
853658665,fr_FR,1987.0,male,375683,  ,
1598750229,en_US,1993.0,male,375489,Phnom Penh,420.0
712040216,en_GB,1995.0,male,375551,Phnom Penh  11,420.0
1295003824,id_ID,1988.0,female,374705,  ,420.0
2761832946,id_ID,1992.0,male,375488,Yogyakarta,420.0
3108358241,en_US,1963.0,female,375143,Woodland Hills  California,-480.0
4178291537,fr_FR,1991.0,male,374851,Hollywood  California,120.0
3244067756,id_ID,1991.0,male,375424,Medan  26,420.0
765240064,en_GB,1988.0,male,375945,Los Angeles  California,-480.0
700438783,en_US,1991.0,female,375487,Phnom Penh  11,420.0
1228133573,en_US,1991.0,male,375445,Phnom Penh  11,420.0
3943175229,en_GB,1966.0,female,372924,,-300.0
653909548,en_US,1984.0,male,374139,,-300.0
1615717851,en_US,1983.0,male,372700,,-300.0
419456233,id_ID,1994.0,female,375441,Purworejo  Jawa Tengah  Indonesia,60.0
336493147,id_ID,1994.0,male,374603,Bekasi,420.0
2217853337,en_US,1993.0,male,374608,Derby  Connecticut,-300.0
328922601,es_LA,1987.0,male,375278,Murcia  Murcia,60.0
900897870,en_GB,1995.0,female,375657,Fond du Sac  Mauritius,240.0
1117272184,en_US,1957.0,male,374295,,-300.0
1586029420,es_ES,1990.0,female,376177,Santo Domingo  05,-240.0
1912698965,en_US,1967.0,male,370652,,-480.0
1234792409,id_ID,1989.0,male,375092,Medan  Indonesia,420.0
3123712598,en_US,1988.0,female,375487,Phnom Penh,420.0
883237232,en_US,1998.0,female,376407,High Point  North Carolina,-300.0
1711604959,en_US,1988.0,male,375714,Phnom Penh  11,420.0
3459927853,en_US,1983.0,male,375487,Phnom Penh  11,420.0
3456890538,en_US,1993.0,male,374633,Bogor  Indonesia,420.0
3926920467,id_ID,1990.0,male,375395,Djokja  Yogyakarta  Indonesia,420.0
1543462230,id_ID,1995.0,male,374799,Jogjakarta  Indonesia,420.0
4226575687,id_ID,1992.0,female,374821,Sibolga,420.0
1350285710,es_ES,1996.0,female,375697,Bajos De Haina  San Cristobal  Dominican Republic,-180.0
210626346,en_US,1993.0,male,375624,Huntington Beach  California,-480.0
1541564886,en_US,1993.0,male,375444,Phnom Penh  11,420.0
1579613783,en_GB,1988.0,female,374518,New Haven  Connecticut,-300.0
1625052108,en_US,1980.0,male,372484,,-480.0
3681459280,en_US,1989.0,female,375486,Phnom Penh,420.0
3172189947,id_ID,1996.0,female,375314,Medan  26,420.0
374950100,id_ID,1995.0,male,375214,Bekasi,420.0
2337052402,en_US,1992.0,male,374418,Phoenix  AZ,-420.0
2818464367,en_US,1977.0,male,375426,Port Louis  Mauritius,240.0
2690867178,id_ID,1993.0,male,375855,Yogyakarta,60.0
2063714458,id_ID,1993.0,male,375376,Yogyakarta,420.0
515567373,es_LA,1987.0,male,376269,Anaheim  California,-480.0
608310969,id_ID,1992.0,male,374795,Medan  Indonesia,420.0
3194014105,id_ID,1987.0,male,374753,Medan  Indonesia,690.0
411205694,en_US,1987.0,female,375442,Phnom Pen  Phnum Penh  Cambodia,420.0
4261340176,en_US,1982.0,male,374875,San Francisco  California,-420.0
3804509987,en_US,1987.0,male,374608,Rochester  New York,-300.0
242262473,id_ID,1994.0,female,375392,Medan  Indonesia,420.0
3350877536,id_ID,1983.0,male,375363,Jakarta  Indonesia,420.0
3196759129,en_US,1992.0,female,372287,,-420.0
570405433,id_ID,1993.0,male,375584,Sibolga,420.0
3732091250,id_ID,1994.0,male,375388,San Francisco  CA,420.0
3669515588,id_ID,1997.0,male,374793,Medan  Indonesia,420.0
1233774081,id_ID,1997.0,female,375420,Medan  Indonesia,420.0
3231004341,id_ID,1996.0,male,375177,Medan  Indonesia,420.0
947750317,es_LA,1996.0,female,375373,Santiago De Los Caballeros  Santiago  Dominican Republic,-240.0
2937013787,en_US,1994.0,male,375868,Santa Clara  California,-480.0
88554519,id_ID,1992.0,female,375466,Djokja  Yogyakarta  Indonesia,420.0
1221271987,id_ID,1996.0,male,375442,Jombang  Jawa Timur  Indonesia,420.0
111840914,id_ID,1997.0,male,374798,Medan  Indonesia,420.0
2766269208,es_LA,1996.0,male,375743,Santo Domingo  Dominican Republic,-360.0
2156846040,en_US,1994.0,male,375445,Phnom Penh,420.0
1871580056,en_US,1986.0,male,375480,Phnom Pen  Phnum Penh  Cambodia,420.0
1027250316,en_US,1991.0,female,374311,Glendale  Arizona,-480.0
2577093097,en_US,1988.0,male,374914,Anaheim  CA,-480.0
1452056386,id_ID,1995.0,female,375080,Medan  Indonesia,420.0
1823716058,en_US,1990.0,male,375710,Los Angeles  California,-480.0
1640786388,es_ES,1992.0,female,375427,Santo Domingo  05,-180.0
2925400415,en_US,1992.0,male,374770,Medan  Indonesia,420.0
1737429301,en_GB,1984.0,male,374223,,-300.0
4057602883,en_US,1968.0,male,374830,Oakland  California,-480.0
2166518457,id_ID,1990.0,male,374803,Medan  Indonesia,420.0
2314166008,fr_FR,1993.0,male,375490,Port Louis  Mauritius,240.0
447244169,ro_RO,1988.0,male,374814,Los Angeles  California,60.0
1289232847,id_ID,1996.0,male,374838,Medan  Indonesia,420.0
3147626282,en_US,1991.0,female,374254,,-480.0
2286248913,id_ID,1991.0,male,375425,Kalasan  Yogyakarta  Indonesia,420.0
2222162186,id_ID,1994.0,female,374798,Jakarta  Indonesia,120.0
4207448575,en_US,,male,371437,,-300.0
3253822509,en_US,1994.0,male,376335,Pasadena  CA,-480.0
3076967009,id_ID,1995.0,female,375437,Yogyakarta,390.0
2425859426,en_US,1992.0,male,376194,Quetta  Pakistan,300.0
3464554032,id_ID,1993.0,female,374867,Medan  Indonesia,-300.0
1150230846,en_US,1988.0,male,374619,Ottawa  Ontario,-240.0
1101021964,id_ID,1996.0,female,374813,Medan  Indonesia,-420.0
3480044787,en_US,1973.0,female,374699,Fredericton  New Brunswick,-240.0
2254327912,en_GB,1986.0,female,372703,,180.0
681010476,fr_FR,1997.0,male,375463,Trou D'Eau Douce  Flacq  Mauritius,240.0
3779883288,id_ID,1994.0,female,375357,Cilacap  Jawa Tengah  Indonesia,420.0
326930040,en_US,1973.0,male,373097,,-300.0
3418659271,en_US,1970.0,male,373516,,-240.0
1749528606,en_US,1995.0,male,375439,Los Angeles  California,240.0
2080715583,en_US,1979.0,male,374437,Mississauga  Ontario,-300.0
3115928657,km_KH,1993.0,male,375485,Phnom Penh  11,420.0
3205053921,id_ID,1996.0,male,374670,Medan  Indonesia,420.0
1985852583,en_US,1992.0,male,375445,Phnom Penh,420.0
3877440809,id_ID,1996.0,female,375636,Cirebon,420.0
4199616576,id_ID,1992.0,male,375106,Medan  Indonesia,420.0
1066906993,en_US,1990.0,male,374524,Hoboken  New Jersey,-300.0
3822987687,en_GB,1995.0,male,375459,Phnom Penh,420.0
1264179509,en_US,1905.0,male,375346,Kotagede  Yogyakarta  Indonesia,420.0
3587335204,id_ID,1990.0,male,375932,Medan  Indonesia,420.0
2694023881,id_ID,1993.0,female,375364,Jakarta  Indonesia,420.0
2446596885,en_US,1988.0,male,376118,Torrance  CA,300.0
2282422131,en_US,1989.0,male,375756,Phnom Penh  11,420.0
2954864792,en_US,1988.0,female,371714,,-300.0
2727600790,es_ES,1987.0,male,376082,Los Angeles  California,-480.0
3793812304,id_ID,1993.0,female,374798,Medan  Indonesia,420.0
167200370,id_ID,1992.0,female,375438,Tabanan  02,420.0
292529766,en_US,1991.0,male,374488,Lukachukai  AZ,-420.0
4286635694,en_US,1984.0,male,376282,Los Angeles  California,120.0
4145252615,id_ID,1993.0,male,375365,Yogyakarta,420.0
306153925,id_ID,1990.0,male,375490,Yogyakarta,420.0
2648736219,en_GB,1995.0,female,375469,Yogyakarta,420.0
220184636,fr_CA,1982.0,female,375107,,-240.0
3253486500,en_US,1984.0,male,375258,Scottsdale  Arizona,-420.0
785251375,id_ID,1967.0,female,374896,Medan  Indonesia,420.0
1879459765,id_ID,1989.0,male,375435,Temanggung  Jawa Tengah  Indonesia,420.0
1399383819,id_ID,1988.0,male,375814,Jakarta  Indonesia,420.0
1109967945,en_US,1983.0,male,375168,Los Angeles  CA,-480.0
1955766052,id_ID,1990.0,male,375426,Yogyakarta,420.0
3734794530,en_US,1961.0,female,374819,Ottawa  Ontario,-300.0
3475233110,en_US,1994.0,male,374807,Los Angeles  California,-420.0
2338481531,en_US,1972.0,male,373115,,-240.0
2711152367,en_GB,1989.0,female,375318,Djokja  Yogyakarta  Indonesia,420.0
436392678,en_US,1991.0,male,375480,Phnom Penh,420.0
1594431230,en_US,1992.0,male,375456,Phnom Penh  11,420.0
1023717643,id_ID,1988.0,male,374811,Medan  Indonesia,420.0
4206471336,en_US,1992.0,male,375485,Phnom Penh  11,420.0
2483584418,id_ID,1995.0,male,374241,,420.0
1437617088,en_US,1988.0,male,375488,Phnom Pen  Phnum Penh  Cambodia,420.0
3833425001,en_US,1994.0,male,374420,Tucson  Arizona,-420.0
1071319145,id_ID,1993.0,male,375463,Jakarta  04,420.0
3778197718,en_US,1990.0,male,373273,,-240.0
1422103142,en_GB,1992.0,female,375453,Phnom Penh,420.0
589199943,id_ID,1992.0,male,374739,Siantar,420.0
364700925,id_ID,1990.0,male,375541,Medan  Indonesia,420.0
3069569833,en_US,1977.0,female,374825,San Francisco  California,-480.0
2424565945,id_ID,1988.0,female,375559,Medan  Indonesia,420.0
3021411633,id_ID,1989.0,female,375487,Surabaya  Indonesia,420.0
4089111119,en_US,1973.0,female,374532,Toronto  Ontario,-300.0
1374956141,en_US,1990.0,male,375588,Mataram,420.0
2691223445,en_US,1984.0,male,375194,Los Angeles  California,-480.0
3299562450,en_US,1994.0,female,374519,Bronx  NY,-240.0
1374205441,ka_GE,1976.0,female,375485,Tbilisi  Georgia,240.0
2342735753,id_ID,1993.0,female,374768,Medan  Indonesia,420.0
3890676452,es_LA,1993.0,female,375374,Santo Domingo  Dominican Republic,60.0
1996678705,en_US,1980.0,male,375883,San Pedro  CA,-480.0
2883315236,id_ID,1992.0,male,375410,Yogyakarta,420.0
1788256739,id_ID,1989.0,male,374726,Medan  Indonesia,420.0
3668457471,id_ID,1995.0,male,375554,Medan  Indonesia,420.0
2378242378,en_US,1982.0,male,375407,Los Angeles  California,-480.0
4164388326,en_US,1989.0,female,375459,Djokja  Yogyakarta  Indonesia,420.0
1548590231,es_LA,1996.0,male,375866,Santo Domingo  Dominican Republic,-240.0
2621463744,id_ID,1994.0,male,374837,Medan  Indonesia,420.0
419778061,id_ID,1992.0,male,374989,Medan  Indonesia,420.0
3033728418,id_ID,1995.0,male,374839,Medan  Indonesia,420.0
2023976924,id_ID,1995.0,male,374917,Medan  Indonesia,420.0
338395830,en_US,1983.0,male,375987,Sierra Madre  California,-480.0
2700330302,en_GB,1982.0,,375770,Toronto  Ontario,-300.0
1832146052,id_ID,1989.0,male,374828,Medan  Indonesia,420.0
1210853041,id_ID,1997.0,female,375344,Jombang  Jawa Timur  Indonesia,420.0
3166414361,en_US,1991.0,female,374815,Medan  Indonesia,420.0
2794470551,id_ID,1985.0,female,375985,Surakarta  07,420.0
3435412352,en_US,1994.0,female,375162,Santa Fe Springs  California,-480.0
3172450732,id_ID,1994.0,female,375108,Medan  Indonesia,420.0
488389895,en_GB,1989.0,female,375365,Yogyakarta,420.0
3833637800,id_ID,1981.0,male,375387,Medan  Indonesia,420.0
811791433,en_US,1990.0,male,373009,,-300.0
4293103086,id_ID,1993.0,female,375390,Yogyakarta  10,420.0
2644266735,en_US,1986.0,male,375244,San Gabriel  California,-480.0
489170488,en_US,1992.0,male,374136,,-300.0
2254352523,en_US,1970.0,female,373477,,-240.0
891035674,en_US,1969.0,female,374849,Gilbert  Arizona,-420.0
567820539,en_US,1971.0,female,372973,,-240.0
2495110802,id_ID,1995.0,male,374761,Medan  Indonesia,420.0
1197154185,en_US,1981.0,male,374787,San Francisco  California,-480.0
2451466347,id_ID,1992.0,male,375439,Cilacap  Jawa Tengah  Indonesia,420.0
1123244794,en_US,1994.0,female,375487,  ,-480.0
1540524189,id_ID,1994.0,male,374742,Medan  Indonesia,420.0
2888420415,en_US,1951.0,female,375770,Toronto  Ontario,-300.0
3511417249,en_US,1990.0,male,375486,Phnom Penh,420.0
3289417890,en_US,1990.0,male,373049,,-240.0
2329661605,id_ID,1998.0,female,375556,Kebumen  Jawa Tengah  Indonesia,420.0
3096946503,en_US,1990.0,female,375291,Yogyakarta,-480.0
2597201802,en_US,,female,374071,,-420.0
1865714809,id_ID,1990.0,male,375436,Yogyakarta,420.0
1911617585,id_ID,1989.0,male,375329,Yogyakarta,420.0
1987194661,en_US,,male,371259,,-300.0
2147677924,en_US,1969.0,male,373032,,-240.0
2660754061,id_ID,1994.0,female,375920,Sibolga,420.0
1462984861,en_US,1996.0,female,375391,Jakarta  Indonesia,420.0
2522377610,ar_AR,1987.0,female,375986,  ,180.0
95170590,id_ID,1996.0,male,374842,Korea  Puerto Rico,-60.0
1017536864,id_ID,1995.0,male,375541,Medan  Indonesia,420.0
85640691,en_US,1989.0,female,374304,Toronto  ON,-240.0
3787931088,en_US,1991.0,male,375371,Yogyakarta,420.0
374464774,id_ID,1995.0,male,374610,Medan  Indonesia,420.0
3315282129,en_GB,1993.0,male,375444,Phnom Penh  11,420.0
2746088407,en_US,1990.0,female,374557,Mount Vernon  NY,-240.0
3968152684,en_US,1982.0,female,374559,Toronto  Ontario,-240.0
723110955,en_US,1993.0,male,374711,Montebello  CA,-480.0
818241254,en_US,1990.0,female,373123,,-240.0
1666288434,id_ID,1994.0,male,374793,Medan  Indonesia,420.0
1747042580,en_US,1978.0,female,373704,,-300.0
1302145719,id_ID,1993.0,male,374725,Medan  Indonesia,420.0
